uid,sex,birth_year,membership_level,reg_date,is_88vip,family_account,bindkeep_phone,bindkeep_alipay,bindkeep_bank,default_payment,lifetime_order_count,lifetime_order_amount,avg_monthly_spend_6m,last_618_order_amount,last_double11_order_amount,coupon_used_count_90d,coupon_total_count_90d,category_preference_1,category_preference_2,city_tier,province
sim_u_00003150,F,1995,L5,2016-10-28,0,0,1,1,1,alipay_balance,87,5399.64,899.94,210.64,761.89,1,12,图书,家电,2,上海
sim_u_00003151,F,1971,L1,2023-01-28,0,0,1,1,1,credit_card,1,108.22,18.04,327.64,42.84,6,2,服饰,服饰,1,上海
sim_u_00003152,M,1974,L1,2015-02-27,0,1,1,1,1,debit_card,0,0.0,0.0,28.17,651.05,4,5,美妆,运动,2,北京
sim_u_00003153,M,1975,L3,2020-05-27,0,0,1,1,0,credit_card,37,3289.86,548.31,158.69,146.83,0,10,图书,家电,3,北京
sim_u_00003154,Unknown,1973,L2,2016-10-07,0,0,1,1,0,credit_card,22,2342.92,390.49,226.17,667.58,6,6,图书,母婴,3,上海
sim_u_00003155,F,1970,L4,2016-09-13,1,1,1,1,1,alipay_balance,53,4299.66,716.61,149.9,629.72,6,12,数码,母婴,4,江苏
sim_u_00003156,F,1984,L1,2022-04-30,0,0,1,1,1,credit_card,0,0.0,0.0,476.36,112.92,4,7,服饰,家电,2,上海
sim_u_00003157,Unknown,1991,L4,2021-07-26,0,1,1,1,1,alipay_balance,51,3919.12,653.19,493.49,479.93,0,2,家居,母婴,3,广东
sim_u_00003158,M,2004,L1,2023-05-13,0,0,1,1,1,debit_card,0,0.0,0.0,464.18,253.18,2,11,家居,运动,3,广东
sim_u_00003159,Unknown,1991,L5,2019-08-04,0,1,1,1,1,credit_card,103,9524.12,1587.35,229.49,779.02,3,12,美妆,服饰,3,江苏
sim_u_00003160,Unknown,1997,L3,2020-11-03,0,0,1,1,1,credit_card,28,2343.62,390.6,314.31,30.36,1,1,数码,服饰,1,江苏
sim_u_00003161,Unknown,2001,L3,2018-03-26,0,0,1,1,1,credit_card,31,3165.45,527.57,423.53,636.83,5,6,服饰,运动,3,其他
sim_u_00003162,M,1985,L2,2018-05-24,0,0,1,1,1,debit_card,29,1982.73,330.45,9.12,400.19,6,8,数码,家电,1,其他
sim_u_00003163,M,1971,L2,2022-02-14,0,0,1,1,1,credit_card,30,2903.61,483.94,306.07,637.14,0,4,数码,食品,3,浙江
sim_u_00003164,F,1972,L1,2019-06-03,0,0,1,1,0,debit_card,19,2194.37,365.73,22.81,259.05,3,8,服饰,食品,2,上海
sim_u_00003165,F,2003,L2,2023-09-20,0,0,1,1,1,credit_card,17,822.75,137.12,303.69,115.72,6,8,服饰,服饰,3,北京
sim_u_00003166,M,1978,L3,2022-02-23,0,0,1,1,1,debit_card,20,1174.67,195.78,496.9,475.54,5,5,数码,服饰,5,江苏
sim_u_00003167,M,1987,L2,2018-11-27,0,0,1,1,1,credit_card,33,1664.98,277.5,187.94,431.56,4,9,美妆,服饰,5,上海
sim_u_00003168,Unknown,1997,L5,2018-07-09,0,0,1,1,1,alipay_balance,96,5662.52,943.75,108.85,734.3,1,1,服饰,运动,2,北京
sim_u_00003169,F,1976,L4,2017-04-08,0,0,1,1,1,alipay_balance,62,3197.29,532.88,231.55,527.15,5,1,服饰,食品,2,浙江
sim_u_00003170,Unknown,1994,L2,2018-09-20,0,0,1,1,1,alipay_balance,27,2295.53,382.59,108.1,754.78,3,10,数码,食品,3,其他
sim_u_00003171,M,1970,L3,2023-05-09,0,0,1,1,0,credit_card,39,3898.05,649.68,354.0,312.66,4,10,家居,食品,4,江苏
sim_u_00003172,F,1994,L4,2023-11-28,0,0,1,1,1,alipay_balance,44,4938.47,823.08,487.24,145.22,5,5,美妆,服饰,3,其他
sim_u_00003173,F,1985,L2,2022-11-16,0,0,1,1,0,credit_card,20,2031.04,338.51,175.87,438.61,6,12,服饰,食品,1,其他
sim_u_00003174,Unknown,1997,L2,2020-06-17,0,0,1,1,0,credit_card,24,1304.76,217.46,281.36,108.69,0,8,图书,服饰,3,江苏
sim_u_00003175,M,1987,L1,2022-05-03,0,0,1,1,0,debit_card,0,0.0,0.0,89.56,408.58,4,11,服饰,母婴,4,北京
sim_u_00003176,F,1980,L4,2018-12-27,0,0,1,1,1,alipay_balance,61,4582.45,763.74,327.18,224.11,4,8,家居,家电,2,其他
sim_u_00003177,M,1978,L3,2018-08-05,0,0,1,1,0,alipay_balance,26,2467.39,411.23,281.59,442.34,6,3,图书,运动,3,其他
sim_u_00003178,M,1979,L3,2020-05-30,0,0,1,1,1,alipay_balance,29,2535.95,422.66,244.99,678.71,3,7,图书,运动,5,上海
sim_u_00003179,M,1975,L2,2016-05-28,0,1,1,1,1,alipay_balance,24,2466.54,411.09,113.78,452.82,6,8,美妆,服饰,2,广东
sim_u_00003180,M,1976,L2,2018-01-19,0,0,1,1,1,alipay_balance,30,3575.3,595.88,377.57,583.17,3,6,服饰,母婴,1,浙江
sim_u_00003181,Unknown,2003,L2,2017-04-15,0,0,1,1,0,credit_card,18,1052.87,175.48,368.18,360.99,2,8,图书,服饰,4,广东
sim_u_00003182,M,1979,L3,2019-04-28,0,0,1,1,1,credit_card,26,1385.06,230.84,222.11,301.07,0,8,图书,家电,2,江苏
sim_u_00003183,Unknown,1980,L1,2017-07-10,0,0,1,1,1,alipay_balance,6,619.31,103.22,204.42,604.81,3,8,家居,母婴,2,浙江
sim_u_00003184,F,1987,L5,2020-10-17,1,0,1,1,0,alipay_balance,87,5031.7,838.62,269.58,302.19,0,3,美妆,食品,2,上海
sim_u_00003185,Unknown,2002,L1,2018-12-30,0,0,1,1,1,debit_card,5,233.54,38.92,104.38,492.22,4,1,数码,食品,3,上海
sim_u_00003186,Unknown,1999,L2,2022-03-19,0,0,1,1,1,debit_card,3,357.85,59.64,458.65,245.44,4,8,图书,运动,3,广东
sim_u_00003187,M,1998,L4,2016-08-29,0,0,1,1,1,debit_card,67,6636.74,1106.12,186.73,478.36,0,11,美妆,母婴,2,其他
sim_u_00003188,F,1970,L2,2015-03-06,0,0,1,1,1,alipay_balance,17,1791.49,298.58,432.71,497.28,4,11,数码,食品,1,其他
sim_u_00003189,M,1998,L2,2023-09-15,0,0,1,1,1,credit_card,10,897.1,149.52,459.26,132.45,2,3,服饰,家电,2,浙江
sim_u_00003190,Unknown,1973,L5,2015-10-05,1,0,1,1,1,credit_card,108,12234.48,2039.08,235.08,531.91,4,11,服饰,运动,1,其他
sim_u_00003191,Unknown,1976,L1,2018-02-16,0,1,1,1,1,debit_card,14,1538.73,256.45,490.91,338.9,5,12,图书,服饰,1,江苏
sim_u_00003192,M,1996,L2,2019-03-10,0,0,1,1,0,debit_card,19,1565.06,260.84,429.09,150.64,2,7,美妆,家电,5,北京
sim_u_00003193,Unknown,1996,L1,2016-03-17,0,0,1,1,1,debit_card,0,0.0,0.0,310.63,352.29,3,9,数码,运动,3,上海
sim_u_00003194,M,1989,L2,2017-03-14,0,0,1,1,1,alipay_balance,13,781.41,130.23,419.43,53.35,4,6,服饰,服饰,4,浙江
sim_u_00003195,M,1977,L3,2019-03-29,0,0,1,1,1,debit_card,29,1333.7,222.28,294.76,243.29,2,4,数码,服饰,3,上海
sim_u_00003196,Unknown,1989,L3,2023-05-07,0,1,1,1,1,alipay_balance,36,3750.16,625.03,425.25,636.86,6,11,服饰,母婴,2,浙江
sim_u_00003197,F,1987,L4,2021-05-07,0,0,1,1,0,debit_card,50,3506.58,584.43,410.17,530.79,4,2,图书,食品,3,浙江
sim_u_00003198,Unknown,1990,L4,2022-01-06,1,1,1,1,1,debit_card,57,6650.34,1108.39,236.4,217.28,1,12,美妆,食品,3,上海
sim_u_00003199,Unknown,1997,L1,2021-08-12,0,0,1,1,1,credit_card,8,466.37,77.73,169.17,367.7,3,6,美妆,运动,1,浙江
sim_u_00003200,F,1971,L2,2019-03-21,0,0,1,1,1,alipay_balance,14,1354.75,225.79,492.44,415.25,1,9,数码,服饰,2,其他
sim_u_00003201,Unknown,1986,L1,2020-08-01,0,1,1,1,1,debit_card,19,2004.49,334.08,113.27,472.94,2,7,图书,母婴,2,浙江
sim_u_00003202,M,1986,L1,2018-02-10,0,0,1,1,0,alipay_balance,11,613.0,102.17,267.37,180.55,3,9,家居,家电,1,浙江
sim_u_00003203,F,1994,L4,2018-03-05,0,0,1,1,1,debit_card,64,5345.45,890.91,354.84,415.62,0,3,数码,运动,1,浙江
sim_u_00003204,M,2000,L1,2017-10-06,0,0,1,1,0,alipay_balance,0,0.0,0.0,457.84,416.01,6,3,服饰,家电,2,北京
sim_u_00003205,M,1973,L3,2018-03-29,0,0,1,1,1,debit_card,26,2426.02,404.34,297.54,222.71,1,9,家居,运动,1,江苏
sim_u_00003206,Unknown,1981,L2,2017-12-25,0,0,1,1,1,credit_card,11,1236.0,206.0,55.59,450.35,2,10,家居,母婴,1,江苏
sim_u_00003207,F,1994,L4,2020-07-29,0,1,1,1,1,debit_card,60,5120.3,853.38,344.17,635.65,4,9,家居,家电,5,浙江
sim_u_00003208,F,1978,L1,2023-02-03,0,0,1,1,0,credit_card,4,265.24,44.21,40.01,520.92,0,5,服饰,母婴,4,北京
sim_u_00003209,F,2003,L5,2021-07-11,0,0,1,1,1,alipay_balance,108,11096.96,1849.49,441.56,329.21,4,9,数码,运动,2,广东
sim_u_00003210,M,1998,L3,2016-06-24,0,1,1,1,1,credit_card,21,2130.74,355.12,391.63,529.85,1,4,家居,母婴,5,其他
sim_u_00003211,F,1984,L2,2016-12-16,0,0,1,1,1,alipay_balance,30,1469.96,244.99,140.75,423.75,6,2,服饰,服饰,2,北京
sim_u_00003212,Unknown,2002,L4,2022-05-11,0,0,1,1,1,credit_card,49,2224.08,370.68,313.63,276.35,5,7,图书,家电,2,其他
sim_u_00003213,Unknown,1972,L4,2019-05-04,1,0,1,1,1,alipay_balance,61,6932.49,1155.41,69.95,757.94,3,6,数码,服饰,4,上海
sim_u_00003214,F,2005,L3,2016-04-24,0,0,1,1,1,credit_card,31,3081.14,513.52,107.72,346.01,5,6,美妆,家电,2,广东
sim_u_00003215,Unknown,2003,L3,2023-11-10,0,0,1,1,0,alipay_balance,40,3148.67,524.78,57.23,715.26,5,11,图书,服饰,5,浙江
sim_u_00003216,M,1971,L1,2018-05-29,0,0,1,1,1,alipay_balance,5,522.75,87.12,109.41,473.56,3,8,服饰,家电,3,江苏
sim_u_00003217,Unknown,1979,L1,2019-02-05,0,0,1,1,1,credit_card,10,475.52,79.25,412.26,13.41,2,8,图书,服饰,4,北京
sim_u_00003218,F,1971,L5,2023-03-28,0,0,1,1,1,debit_card,112,9269.21,1544.87,413.83,172.76,2,4,家居,母婴,4,上海
sim_u_00003219,M,1979,L2,2017-07-09,0,0,1,1,1,credit_card,28,2838.09,473.02,349.32,494.3,6,2,美妆,食品,2,江苏
sim_u_00003220,M,2000,L4,2022-06-05,0,0,1,1,1,alipay_balance,54,4106.63,684.44,494.78,86.43,1,5,图书,服饰,1,江苏
sim_u_00003221,F,1998,L2,2018-04-02,0,0,1,1,0,alipay_balance,26,2187.66,364.61,481.84,540.1,0,7,美妆,服饰,3,广东
sim_u_00003222,M,1977,L2,2021-12-15,0,0,1,1,1,credit_card,12,1145.29,190.88,94.38,501.24,6,3,服饰,母婴,3,北京
sim_u_00003223,F,2000,L1,2018-05-03,0,1,1,1,1,alipay_balance,16,1673.54,278.92,474.19,354.89,0,12,图书,运动,3,北京
sim_u_00003224,F,1992,L1,2022-04-06,0,0,1,1,1,debit_card,0,0.0,0.0,375.91,428.12,0,2,图书,运动,2,上海
sim_u_00003225,F,2005,L5,2023-11-10,1,1,1,1,1,alipay_balance,109,11153.77,1858.96,31.42,698.67,2,7,图书,家电,1,江苏
sim_u_00003226,Unknown,1972,L4,2021-03-06,0,0,1,1,1,alipay_balance,64,7075.13,1179.19,174.02,354.24,1,4,服饰,母婴,2,上海
sim_u_00003227,Unknown,1975,L2,2020-09-17,0,1,1,1,1,credit_card,18,934.52,155.75,148.01,86.8,5,4,服饰,服饰,3,其他
sim_u_00003228,M,2004,L1,2019-07-09,0,0,1,1,1,alipay_balance,12,926.53,154.42,409.29,614.0,1,9,数码,家电,3,北京
sim_u_00003229,F,1975,L3,2023-07-28,0,0,1,1,1,alipay_balance,28,1524.59,254.1,467.07,306.53,4,5,图书,服饰,1,江苏
sim_u_00003230,F,1996,L4,2019-05-15,0,0,1,1,1,alipay_balance,65,5556.4,926.07,272.01,127.54,6,2,数码,母婴,2,浙江
sim_u_00003231,F,1978,L3,2017-11-20,0,1,1,1,1,debit_card,39,3889.15,648.19,13.28,464.55,1,9,美妆,母婴,2,广东
sim_u_00003232,F,1992,L1,2017-09-25,0,0,1,1,1,alipay_balance,22,2413.2,402.2,256.6,727.05,1,11,美妆,服饰,1,江苏
sim_u_00003233,M,1990,L5,2020-08-02,0,0,1,1,0,debit_card,100,9654.23,1609.04,63.92,56.23,3,8,数码,服饰,3,上海
sim_u_00003234,Unknown,2001,L1,2020-06-26,0,0,1,1,1,credit_card,19,1691.01,281.83,205.6,600.38,5,11,图书,家电,3,北京
sim_u_00003235,M,1986,L1,2017-01-16,0,0,1,1,1,credit_card,9,779.93,129.99,212.87,71.64,0,3,美妆,母婴,2,浙江
sim_u_00003236,M,1992,L4,2019-10-04,1,0,1,1,1,credit_card,51,5965.83,994.3,294.24,726.23,1,5,服饰,运动,3,北京
sim_u_00003237,Unknown,1999,L1,2022-10-11,0,0,1,1,1,alipay_balance,8,919.47,153.25,354.21,625.89,6,1,美妆,家电,1,江苏
sim_u_00003238,M,1999,L2,2018-06-28,0,1,1,1,1,debit_card,15,722.83,120.47,379.29,651.06,2,5,数码,服饰,5,北京
sim_u_00003239,M,1977,L4,2021-09-16,0,0,1,1,1,credit_card,66,5143.54,857.26,311.39,792.78,6,9,图书,运动,5,上海
sim_u_00003240,M,2002,L4,2023-07-01,0,1,1,1,1,credit_card,53,5883.68,980.61,263.05,652.2,0,11,图书,食品,5,北京
sim_u_00003241,M,1972,L2,2022-04-27,0,0,1,1,1,alipay_balance,19,995.52,165.92,126.09,489.1,6,3,图书,母婴,2,江苏
sim_u_00003242,M,1998,L3,2022-04-05,0,0,1,1,1,debit_card,21,1433.86,238.98,374.51,534.89,5,4,家居,运动,5,浙江
sim_u_00003243,F,1973,L2,2016-04-24,0,0,1,1,1,credit_card,25,2535.16,422.53,377.03,257.97,4,11,图书,运动,2,浙江
sim_u_00003244,M,1975,L3,2017-06-11,0,0,1,1,1,alipay_balance,24,2687.77,447.96,283.17,309.61,0,3,家居,服饰,2,江苏
sim_u_00003245,Unknown,1973,L2,2020-01-18,0,0,1,1,1,alipay_balance,17,976.94,162.82,210.08,511.54,6,10,服饰,家电,1,浙江
sim_u_00003246,M,1999,L2,2015-01-19,0,0,1,1,1,credit_card,13,1035.34,172.56,381.39,131.04,5,5,家居,母婴,1,上海
sim_u_00003247,F,2005,L1,2022-06-17,0,0,1,1,1,debit_card,8,364.94,60.82,416.5,623.31,5,1,数码,服饰,3,北京
sim_u_00003248,Unknown,1974,L2,2023-04-19,0,0,1,1,1,credit_card,21,2456.79,409.46,17.78,719.29,4,10,服饰,运动,4,北京
sim_u_00003249,F,1992,L2,2017-04-17,0,0,1,1,1,credit_card,11,512.03,85.34,407.96,71.23,4,8,服饰,运动,1,上海
sim_u_00003250,M,1995,L2,2018-12-20,0,0,1,1,1,alipay_balance,21,1559.65,259.94,20.36,392.67,4,4,家居,运动,3,广东
sim_u_00003251,Unknown,2003,L1,2018-05-31,0,0,1,1,1,credit_card,23,1850.59,308.43,325.56,25.57,0,1,服饰,服饰,2,北京
sim_u_00003252,Unknown,2005,L2,2024-04-10,0,0,1,1,1,debit_card,13,845.23,140.87,309.59,450.36,0,11,家居,运动,3,其他
sim_u_00003253,Unknown,2005,L1,2020-02-13,0,0,1,1,1,alipay_balance,28,3359.65,559.94,206.45,37.31,3,4,家居,运动,3,其他
sim_u_00003254,Unknown,1991,L5,2016-04-15,1,0,1,1,1,alipay_balance,107,8888.71,1481.45,263.19,382.43,2,5,美妆,服饰,2,上海
sim_u_00003255,Unknown,1987,L3,2018-05-17,0,0,1,1,1,credit_card,41,4276.64,712.77,467.5,733.29,6,4,服饰,母婴,5,上海
sim_u_00003256,M,1988,L1,2024-06-28,0,0,1,1,1,credit_card,8,954.31,159.05,164.21,544.59,1,3,图书,服饰,2,江苏
sim_u_00003257,M,1979,L1,2024-02-03,0,0,1,1,0,credit_card,15,1779.64,296.61,200.54,118.42,6,10,服饰,服饰,5,广东
sim_u_00003258,M,1998,L4,2021-06-05,0,1,1,1,0,debit_card,62,4872.02,812.0,118.97,769.85,6,1,家居,母婴,4,浙江
sim_u_00003259,M,1988,L1,2022-10-06,0,0,1,1,1,credit_card,0,0.0,0.0,186.67,403.88,0,8,服饰,食品,4,北京
sim_u_00003260,M,1991,L4,2019-10-21,0,0,1,1,1,alipay_balance,59,6890.28,1148.38,487.52,664.81,5,9,家居,服饰,3,浙江
sim_u_00003261,Unknown,1976,L3,2018-01-03,0,1,1,1,1,debit_card,39,3823.07,637.18,142.98,155.12,5,4,家居,服饰,3,北京
sim_u_00003262,Unknown,1982,L2,2023-08-18,0,1,1,1,1,debit_card,17,1383.71,230.62,437.72,782.48,1,3,家居,母婴,3,其他
sim_u_00003263,Unknown,1991,L4,2018-07-18,0,1,1,1,1,debit_card,69,7811.57,1301.93,437.02,657.92,6,7,美妆,食品,2,其他
sim_u_00003264,Unknown,1983,L3,2016-02-23,0,0,1,1,1,debit_card,28,2542.26,423.71,368.37,704.34,5,9,图书,家电,5,其他
sim_u_00003265,M,1974,L4,2017-12-12,1,0,1,1,1,alipay_balance,75,5330.55,888.43,89.12,144.35,4,6,服饰,母婴,3,北京
sim_u_00003266,M,1983,L1,2021-01-07,0,0,1,1,1,debit_card,20,1529.27,254.88,296.33,638.14,3,5,图书,运动,2,浙江
sim_u_00003267,Unknown,1996,L4,2023-03-24,0,0,1,1,1,alipay_balance,56,3937.38,656.23,411.27,382.35,6,2,美妆,运动,3,江苏
sim_u_00003268,Unknown,1983,L2,2022-03-01,0,0,1,1,1,credit_card,30,1355.81,225.97,71.61,572.89,1,6,服饰,家电,3,其他
sim_u_00003269,M,1999,L3,2018-12-08,0,0,1,1,1,alipay_balance,24,1643.44,273.91,16.37,461.6,3,2,家居,服饰,1,其他
sim_u_00003270,M,1998,L5,2016-06-03,0,0,1,1,1,debit_card,97,7102.07,1183.68,158.42,537.36,6,2,家居,运动,3,其他
sim_u_00003271,F,1973,L2,2019-10-04,0,0,1,1,1,debit_card,32,2839.65,473.28,371.69,465.41,1,1,数码,家电,3,江苏
sim_u_00003272,M,1970,L1,2016-04-21,0,0,1,1,0,credit_card,0,0.0,0.0,402.06,563.15,3,5,图书,母婴,2,上海
sim_u_00003273,M,1984,L1,2022-01-28,0,0,1,1,1,alipay_balance,13,1553.82,258.97,321.99,246.6,4,5,美妆,母婴,5,浙江
sim_u_00003274,F,2001,L2,2020-11-05,0,0,1,1,0,debit_card,4,460.88,76.81,371.45,776.1,3,4,美妆,运动,3,北京
sim_u_00003275,Unknown,1973,L5,2022-03-07,1,0,1,1,1,debit_card,107,10893.94,1815.66,319.2,69.56,2,4,数码,母婴,5,上海
sim_u_00003276,M,2003,L3,2015-10-28,0,0,1,1,0,credit_card,50,4150.39,691.73,392.08,67.52,5,3,家居,食品,2,上海
sim_u_00003277,Unknown,1973,L2,2015-12-07,0,0,1,1,1,debit_card,16,1254.2,209.03,399.77,17.87,0,10,服饰,食品,2,广东
sim_u_00003278,M,1981,L3,2020-06-05,0,1,1,1,0,alipay_balance,33,1512.01,252.0,130.26,388.84,4,5,服饰,食品,2,其他
sim_u_00003279,Unknown,1982,L3,2024-01-18,0,0,1,1,1,credit_card,37,2167.94,361.32,291.06,58.25,3,8,图书,服饰,2,上海
sim_u_00003280,M,2004,L2,2023-02-24,0,0,1,1,1,credit_card,8,867.69,144.62,469.71,62.41,3,11,家居,母婴,5,其他
sim_u_00003281,M,1981,L2,2020-06-16,0,0,1,1,1,debit_card,21,2026.68,337.78,134.22,639.35,5,2,图书,服饰,4,浙江
sim_u_00003282,Unknown,1971,L3,2017-10-12,0,1,1,1,1,credit_card,25,2482.92,413.82,264.14,75.63,2,5,服饰,母婴,2,其他
sim_u_00003283,M,1972,L3,2017-07-23,0,0,1,1,0,debit_card,31,2577.2,429.53,229.54,649.9,1,12,数码,食品,5,上海
sim_u_00003284,Unknown,1972,L3,2022-02-28,0,0,1,1,1,credit_card,37,2271.13,378.52,117.43,687.9,5,1,家居,母婴,1,其他
sim_u_00003285,M,1973,L1,2021-09-08,0,1,1,1,1,credit_card,14,1260.01,210.0,75.49,211.61,6,2,图书,食品,4,上海
sim_u_00003286,Unknown,1999,L2,2017-02-23,0,0,1,1,1,alipay_balance,9,512.45,85.41,191.27,386.5,3,8,图书,运动,1,浙江
sim_u_00003287,F,1999,L3,2022-10-07,0,0,1,1,1,credit_card,35,2191.19,365.2,436.72,753.0,2,3,数码,运动,5,其他
sim_u_00003288,M,1970,L5,2017-04-14,1,0,1,1,1,alipay_balance,97,7725.44,1287.57,72.83,430.49,3,6,美妆,食品,2,江苏
sim_u_00003289,F,1970,L2,2020-01-12,0,0,1,1,1,credit_card,14,1059.86,176.64,379.58,539.4,4,4,图书,食品,4,上海
sim_u_00003290,Unknown,1974,L2,2015-01-16,0,0,1,1,1,alipay_balance,15,876.41,146.07,223.8,533.27,5,2,家居,运动,4,浙江
sim_u_00003291,Unknown,1996,L3,2015-07-09,0,1,1,1,1,alipay_balance,37,2140.65,356.78,195.0,167.42,2,9,数码,服饰,3,北京
sim_u_00003292,M,1991,L2,2023-12-31,0,0,1,1,1,credit_card,38,4417.08,736.18,119.83,231.18,1,11,家居,服饰,3,江苏
sim_u_00003293,F,1996,L1,2020-10-15,0,0,1,1,0,alipay_balance,15,1692.45,282.07,402.34,477.48,3,10,图书,食品,1,其他
sim_u_00003294,F,1989,L3,2019-12-13,0,0,1,1,1,credit_card,26,1321.9,220.32,153.85,5.9,0,3,图书,母婴,2,上海
sim_u_00003295,F,1988,L3,2021-09-22,0,0,1,1,1,credit_card,39,2250.31,375.05,213.11,214.68,5,6,美妆,母婴,4,江苏
sim_u_00003296,Unknown,1978,L4,2016-05-09,0,1,1,1,1,debit_card,61,6968.64,1161.44,23.33,29.39,2,11,图书,服饰,5,北京
sim_u_00003297,Unknown,2001,L1,2015-04-11,0,0,1,1,1,debit_card,4,397.71,66.28,382.57,681.23,4,12,数码,运动,4,上海
sim_u_00003298,M,1994,L2,2018-04-27,0,0,1,1,1,debit_card,10,542.18,90.36,94.52,220.76,0,10,数码,家电,2,北京
sim_u_00003299,Unknown,1980,L3,2019-04-24,0,0,1,1,1,credit_card,29,2612.0,435.33,26.63,669.59,3,9,数码,母婴,5,广东
sim_u_00003300,Unknown,1983,L4,2015-07-03,1,0,1,1,1,alipay_balance,50,2617.14,436.19,206.68,350.74,5,1,图书,运动,3,北京
sim_u_00003301,M,1988,L2,2021-11-27,0,0,1,1,1,debit_card,12,1232.57,205.43,485.12,416.72,3,7,图书,运动,3,上海
sim_u_00003302,Unknown,2001,L2,2020-04-16,0,0,1,1,1,alipay_balance,11,1066.91,177.82,204.05,425.8,5,4,服饰,服饰,4,浙江
sim_u_00003303,Unknown,1978,L1,2018-11-27,0,1,1,1,0,credit_card,14,1031.16,171.86,402.29,156.87,3,7,服饰,食品,1,北京
sim_u_00003304,Unknown,1975,L2,2022-12-09,0,0,1,1,0,alipay_balance,7,541.51,90.25,178.74,789.22,0,9,服饰,食品,2,北京
sim_u_00003305,M,1974,L1,2019-11-24,0,0,1,1,0,alipay_balance,0,0.0,0.0,322.06,633.82,0,8,服饰,运动,3,上海
sim_u_00003306,M,1988,L2,2016-06-16,0,0,1,1,1,credit_card,20,2296.06,382.68,470.5,272.37,4,12,美妆,母婴,3,其他
sim_u_00003307,F,1973,L3,2021-08-04,0,0,1,1,1,credit_card,38,2127.32,354.55,30.6,602.49,0,4,美妆,运动,2,广东
sim_u_00003308,Unknown,1986,L3,2022-08-16,0,0,1,1,1,credit_card,26,2948.17,491.36,198.04,466.82,6,12,服饰,服饰,1,浙江
sim_u_00003309,M,2002,L3,2018-03-25,0,0,1,1,0,alipay_balance,29,1499.16,249.86,356.26,656.2,2,5,美妆,运动,3,广东
sim_u_00003310,Unknown,1981,L3,2015-05-24,0,0,1,1,1,debit_card,45,2835.93,472.65,280.94,216.0,2,7,图书,运动,4,广东
sim_u_00003311,M,1998,L2,2021-10-07,0,0,1,1,1,credit_card,22,1324.11,220.68,192.98,418.93,4,7,美妆,运动,2,其他
sim_u_00003312,Unknown,2002,L4,2018-09-27,1,0,1,1,0,credit_card,53,5091.84,848.64,18.65,375.15,4,6,家居,家电,4,北京
sim_u_00003313,M,1972,L2,2019-09-26,0,0,1,1,1,credit_card,31,1879.77,313.3,101.93,374.53,6,9,图书,运动,3,浙江
sim_u_00003314,F,1976,L2,2019-07-15,0,0,1,1,1,debit_card,15,687.33,114.56,390.57,733.27,1,11,家居,母婴,2,浙江
sim_u_00003315,F,1983,L4,2018-12-26,0,0,1,1,1,credit_card,41,2812.8,468.8,483.85,70.34,5,7,数码,服饰,1,浙江
sim_u_00003316,Unknown,1996,L4,2022-08-13,0,0,1,1,1,debit_card,55,4328.96,721.49,160.58,721.07,3,9,图书,母婴,5,浙江
sim_u_00003317,Unknown,1970,L3,2022-12-24,0,0,1,1,1,credit_card,35,2278.94,379.82,117.42,283.32,2,1,家居,食品,4,江苏
sim_u_00003318,F,1973,L2,2015-05-06,0,0,1,1,1,debit_card,21,1444.68,240.78,389.85,46.97,0,10,服饰,母婴,2,北京
sim_u_00003319,Unknown,1994,L3,2017-07-23,0,0,1,1,1,debit_card,33,3260.56,543.43,477.34,434.12,6,4,家居,服饰,1,其他
sim_u_00003320,M,1992,L1,2017-07-26,0,1,1,1,0,debit_card,15,1724.68,287.45,49.32,713.09,2,8,家居,家电,4,江苏
sim_u_00003321,Unknown,1973,L1,2023-09-08,0,0,1,1,0,debit_card,17,1574.68,262.45,147.74,793.35,5,7,美妆,服饰,5,北京
sim_u_00003322,M,1992,L3,2016-04-08,0,0,1,1,1,debit_card,31,2055.22,342.54,484.46,364.67,5,6,服饰,食品,1,北京
sim_u_00003323,Unknown,1994,L1,2015-03-14,0,0,1,1,1,credit_card,13,1021.99,170.33,321.28,227.09,4,10,美妆,母婴,2,其他
sim_u_00003324,M,1982,L4,2020-04-02,0,0,1,1,1,debit_card,68,4291.18,715.2,48.98,475.43,6,2,数码,运动,2,浙江
sim_u_00003325,F,1985,L3,2016-10-07,0,1,1,1,1,alipay_balance,24,2237.49,372.91,393.44,734.27,3,10,家居,运动,2,北京
sim_u_00003326,M,1978,L2,2022-11-29,0,0,1,1,0,debit_card,19,1868.83,311.47,274.6,147.61,6,4,服饰,运动,1,浙江
sim_u_00003327,Unknown,2004,L2,2015-05-10,0,0,1,1,1,alipay_balance,25,1386.76,231.13,204.3,93.85,6,10,服饰,运动,5,北京
sim_u_00003328,M,1976,L1,2018-05-08,0,0,1,1,1,credit_card,5,548.11,91.35,164.95,67.22,6,8,家居,食品,5,其他
sim_u_00003329,M,1976,L2,2022-12-23,0,0,1,1,1,debit_card,16,1886.31,314.38,22.78,239.53,0,11,家居,服饰,4,江苏
sim_u_00003330,F,2001,L1,2019-03-09,0,0,1,1,1,credit_card,21,1880.6,313.43,98.98,536.88,0,1,数码,家电,4,浙江
sim_u_00003331,F,1996,L3,2015-09-17,0,0,1,1,1,credit_card,14,1480.52,246.75,87.72,423.22,2,3,图书,母婴,3,江苏
