user_id,ab_test_group,first_exposure_date,total_exposure_days,exposure_sessions,version_build,assignment_date
sim_u_00004599,fixed_rule,2026-06-10,27,2,agent-sim-1.0,2026-06-10
sim_u_00004600,fixed_rule,2026-06-10,16,4,agent-sim-1.0,2026-06-10
sim_u_00004601,fixed_rule,2026-06-10,9,3,agent-sim-1.0,2026-06-10
sim_u_00004602,fixed_rule,2026-06-10,10,7,agent-sim-1.0,2026-06-10
sim_u_00004603,fixed_rule,2026-06-10,19,13,agent-sim-1.0,2026-06-10
sim_u_00004604,fixed_rule,2026-06-10,13,12,agent-sim-1.0,2026-06-10
sim_u_00004605,fixed_rule,2026-06-10,16,5,agent-sim-1.0,2026-06-10
sim_u_00004606,fixed_rule,2026-06-10,11,2,agent-sim-1.0,2026-06-10
sim_u_00004607,fixed_rule,2026-06-10,14,14,agent-sim-1.0,2026-06-10
sim_u_00004608,fixed_rule,2026-06-10,16,14,agent-sim-1.0,2026-06-10
sim_u_00004609,fixed_rule,2026-06-10,21,6,agent-sim-1.0,2026-06-10
sim_u_00004610,fixed_rule,2026-06-10,7,10,agent-sim-1.0,2026-06-10
sim_u_00004611,fixed_rule,2026-06-10,18,16,agent-sim-1.0,2026-06-10
sim_u_00004612,fixed_rule,2026-06-10,10,7,agent-sim-1.0,2026-06-10
sim_u_00004613,fixed_rule,2026-06-10,8,8,agent-sim-1.0,2026-06-10
sim_u_00004614,fixed_rule,2026-06-10,13,4,agent-sim-1.0,2026-06-10
sim_u_00004615,fixed_rule,2026-06-10,25,5,agent-sim-1.0,2026-06-10
sim_u_00004616,fixed_rule,2026-06-10,17,16,agent-sim-1.0,2026-06-10
sim_u_00004617,fixed_rule,2026-06-10,8,12,agent-sim-1.0,2026-06-10
sim_u_00004618,fixed_rule,2026-06-10,19,10,agent-sim-1.0,2026-06-10
sim_u_00004619,fixed_rule,2026-06-10,27,11,agent-sim-1.0,2026-06-10
sim_u_00004620,fixed_rule,2026-06-11,18,8,agent-sim-1.0,2026-06-11
sim_u_00004621,fixed_rule,2026-06-11,28,10,agent-sim-1.0,2026-06-11
sim_u_00004622,fixed_rule,2026-06-11,11,7,agent-sim-1.0,2026-06-11
sim_u_00004623,fixed_rule,2026-06-11,21,2,agent-sim-1.0,2026-06-11
sim_u_00004624,fixed_rule,2026-06-11,25,10,agent-sim-1.0,2026-06-11
sim_u_00004625,fixed_rule,2026-06-11,18,7,agent-sim-1.0,2026-06-11
sim_u_00004626,fixed_rule,2026-06-11,18,9,agent-sim-1.0,2026-06-11
sim_u_00004627,fixed_rule,2026-06-11,21,10,agent-sim-1.0,2026-06-11
sim_u_00004628,fixed_rule,2026-06-11,19,16,agent-sim-1.0,2026-06-11
sim_u_00004629,fixed_rule,2026-06-11,27,10,agent-sim-1.0,2026-06-11
sim_u_00004630,fixed_rule,2026-06-11,13,9,agent-sim-1.0,2026-06-11
sim_u_00004631,fixed_rule,2026-06-11,15,13,agent-sim-1.0,2026-06-11
sim_u_00004632,fixed_rule,2026-06-11,24,14,agent-sim-1.0,2026-06-11
sim_u_00004633,fixed_rule,2026-06-11,9,15,agent-sim-1.0,2026-06-11
sim_u_00004634,fixed_rule,2026-06-11,19,16,agent-sim-1.0,2026-06-11
sim_u_00004635,fixed_rule,2026-06-11,13,5,agent-sim-1.0,2026-06-11
sim_u_00004636,fixed_rule,2026-06-11,22,8,agent-sim-1.0,2026-06-11
sim_u_00004637,fixed_rule,2026-06-11,7,4,agent-sim-1.0,2026-06-11
sim_u_00004638,fixed_rule,2026-06-11,10,7,agent-sim-1.0,2026-06-11
sim_u_00004639,fixed_rule,2026-06-11,10,15,agent-sim-1.0,2026-06-11
sim_u_00004640,fixed_rule,2026-06-11,9,16,agent-sim-1.0,2026-06-11
sim_u_00004641,fixed_rule,2026-06-11,17,5,agent-sim-1.0,2026-06-11
sim_u_00004642,fixed_rule,2026-06-11,24,10,agent-sim-1.0,2026-06-11
sim_u_00004643,fixed_rule,2026-06-11,28,14,agent-sim-1.0,2026-06-11
sim_u_00004644,fixed_rule,2026-06-11,7,11,agent-sim-1.0,2026-06-11
sim_u_00004645,fixed_rule,2026-06-11,26,6,agent-sim-1.0,2026-06-11
sim_u_00004646,fixed_rule,2026-06-11,26,10,agent-sim-1.0,2026-06-11
sim_u_00004647,fixed_rule,2026-06-11,11,5,agent-sim-1.0,2026-06-11
sim_u_00004648,fixed_rule,2026-06-11,23,6,agent-sim-1.0,2026-06-11
sim_u_00004649,fixed_rule,2026-06-11,25,2,agent-sim-1.0,2026-06-11
sim_u_00004650,fixed_rule,2026-06-11,13,16,agent-sim-1.0,2026-06-11
sim_u_00004651,fixed_rule,2026-06-11,15,8,agent-sim-1.0,2026-06-11
sim_u_00004652,fixed_rule,2026-06-11,14,10,agent-sim-1.0,2026-06-11
sim_u_00004653,fixed_rule,2026-06-11,26,7,agent-sim-1.0,2026-06-11
sim_u_00004654,fixed_rule,2026-06-11,9,8,agent-sim-1.0,2026-06-11
sim_u_00004655,fixed_rule,2026-06-11,16,7,agent-sim-1.0,2026-06-11
sim_u_00004656,fixed_rule,2026-06-11,26,8,agent-sim-1.0,2026-06-11
sim_u_00004657,fixed_rule,2026-06-11,10,3,agent-sim-1.0,2026-06-11
sim_u_00004658,fixed_rule,2026-06-11,27,14,agent-sim-1.0,2026-06-11
sim_u_00004659,fixed_rule,2026-06-11,23,11,agent-sim-1.0,2026-06-11
sim_u_00004660,fixed_rule,2026-06-11,20,12,agent-sim-1.0,2026-06-11
sim_u_00004661,fixed_rule,2026-06-11,12,4,agent-sim-1.0,2026-06-11
sim_u_00004662,fixed_rule,2026-06-11,9,3,agent-sim-1.0,2026-06-11
sim_u_00004663,fixed_rule,2026-06-11,21,9,agent-sim-1.0,2026-06-11
sim_u_00004664,fixed_rule,2026-06-11,21,15,agent-sim-1.0,2026-06-11
sim_u_00004665,fixed_rule,2026-06-11,22,5,agent-sim-1.0,2026-06-11
sim_u_00004666,fixed_rule,2026-06-11,20,3,agent-sim-1.0,2026-06-11
sim_u_00004667,fixed_rule,2026-06-11,26,10,agent-sim-1.0,2026-06-11
sim_u_00004668,fixed_rule,2026-06-11,12,4,agent-sim-1.0,2026-06-11
sim_u_00004669,fixed_rule,2026-06-11,18,14,agent-sim-1.0,2026-06-11
sim_u_00004670,fixed_rule,2026-06-11,20,5,agent-sim-1.0,2026-06-11
sim_u_00004671,fixed_rule,2026-06-11,25,13,agent-sim-1.0,2026-06-11
sim_u_00004672,fixed_rule,2026-06-11,7,8,agent-sim-1.0,2026-06-11
sim_u_00004673,fixed_rule,2026-06-11,10,6,agent-sim-1.0,2026-06-11
sim_u_00004674,fixed_rule,2026-06-11,18,6,agent-sim-1.0,2026-06-11
sim_u_00004675,fixed_rule,2026-06-11,20,5,agent-sim-1.0,2026-06-11
sim_u_00004676,fixed_rule,2026-06-11,7,15,agent-sim-1.0,2026-06-11
sim_u_00004677,fixed_rule,2026-06-11,25,13,agent-sim-1.0,2026-06-11
sim_u_00004678,fixed_rule,2026-06-11,25,11,agent-sim-1.0,2026-06-11
sim_u_00004679,fixed_rule,2026-06-11,19,8,agent-sim-1.0,2026-06-11
sim_u_00004680,fixed_rule,2026-06-11,27,16,agent-sim-1.0,2026-06-11
sim_u_00004681,fixed_rule,2026-06-11,7,9,agent-sim-1.0,2026-06-11
sim_u_00004682,fixed_rule,2026-06-11,14,7,agent-sim-1.0,2026-06-11
sim_u_00004683,fixed_rule,2026-06-11,17,2,agent-sim-1.0,2026-06-11
sim_u_00004684,fixed_rule,2026-06-11,15,12,agent-sim-1.0,2026-06-11
sim_u_00004685,fixed_rule,2026-06-11,23,16,agent-sim-1.0,2026-06-11
sim_u_00004686,fixed_rule,2026-06-11,8,9,agent-sim-1.0,2026-06-11
sim_u_00004687,fixed_rule,2026-06-11,22,14,agent-sim-1.0,2026-06-11
sim_u_00004688,fixed_rule,2026-06-11,23,3,agent-sim-1.0,2026-06-11
sim_u_00004689,fixed_rule,2026-06-11,16,13,agent-sim-1.0,2026-06-11
sim_u_00004690,fixed_rule,2026-06-11,13,3,agent-sim-1.0,2026-06-11
sim_u_00004691,fixed_rule,2026-06-11,28,13,agent-sim-1.0,2026-06-11
sim_u_00004692,fixed_rule,2026-06-11,10,15,agent-sim-1.0,2026-06-11
sim_u_00004693,fixed_rule,2026-06-11,20,3,agent-sim-1.0,2026-06-11
sim_u_00004694,fixed_rule,2026-06-11,17,11,agent-sim-1.0,2026-06-11
sim_u_00004695,fixed_rule,2026-06-11,8,14,agent-sim-1.0,2026-06-11
sim_u_00004696,fixed_rule,2026-06-11,19,12,agent-sim-1.0,2026-06-11
sim_u_00004697,fixed_rule,2026-06-11,22,14,agent-sim-1.0,2026-06-11
sim_u_00004698,fixed_rule,2026-06-11,26,8,agent-sim-1.0,2026-06-11
sim_u_00004699,fixed_rule,2026-06-11,9,9,agent-sim-1.0,2026-06-11
sim_u_00004700,fixed_rule,2026-06-11,23,2,agent-sim-1.0,2026-06-11
sim_u_00004701,fixed_rule,2026-06-11,16,9,agent-sim-1.0,2026-06-11
sim_u_00004702,fixed_rule,2026-06-11,16,2,agent-sim-1.0,2026-06-11
sim_u_00004703,fixed_rule,2026-06-11,9,6,agent-sim-1.0,2026-06-11
sim_u_00004704,fixed_rule,2026-06-11,25,16,agent-sim-1.0,2026-06-11
sim_u_00004705,fixed_rule,2026-06-11,25,13,agent-sim-1.0,2026-06-11
sim_u_00004706,fixed_rule,2026-06-11,19,10,agent-sim-1.0,2026-06-11
sim_u_00004707,fixed_rule,2026-06-11,7,9,agent-sim-1.0,2026-06-11
sim_u_00004708,fixed_rule,2026-06-11,9,13,agent-sim-1.0,2026-06-11
sim_u_00004709,fixed_rule,2026-06-11,17,14,agent-sim-1.0,2026-06-11
sim_u_00004710,fixed_rule,2026-06-11,17,5,agent-sim-1.0,2026-06-11
sim_u_00004711,fixed_rule,2026-06-11,22,16,agent-sim-1.0,2026-06-11
sim_u_00004712,fixed_rule,2026-06-11,18,3,agent-sim-1.0,2026-06-11
sim_u_00004713,fixed_rule,2026-06-11,14,2,agent-sim-1.0,2026-06-11
sim_u_00004714,fixed_rule,2026-06-11,8,11,agent-sim-1.0,2026-06-11
sim_u_00004715,fixed_rule,2026-06-11,16,15,agent-sim-1.0,2026-06-11
sim_u_00004716,fixed_rule,2026-06-11,23,4,agent-sim-1.0,2026-06-11
sim_u_00004717,fixed_rule,2026-06-11,28,12,agent-sim-1.0,2026-06-11
sim_u_00004718,fixed_rule,2026-06-11,7,4,agent-sim-1.0,2026-06-11
sim_u_00004719,fixed_rule,2026-06-11,16,6,agent-sim-1.0,2026-06-11
sim_u_00004720,fixed_rule,2026-06-11,13,15,agent-sim-1.0,2026-06-11
sim_u_00004721,fixed_rule,2026-06-11,25,5,agent-sim-1.0,2026-06-11
sim_u_00004722,fixed_rule,2026-06-11,12,11,agent-sim-1.0,2026-06-11
sim_u_00004723,fixed_rule,2026-06-11,13,6,agent-sim-1.0,2026-06-11
sim_u_00004724,fixed_rule,2026-06-11,28,9,agent-sim-1.0,2026-06-11
sim_u_00004725,fixed_rule,2026-06-11,19,5,agent-sim-1.0,2026-06-11
sim_u_00004726,fixed_rule,2026-06-11,25,10,agent-sim-1.0,2026-06-11
sim_u_00004727,fixed_rule,2026-06-11,25,15,agent-sim-1.0,2026-06-11
sim_u_00004728,fixed_rule,2026-06-11,11,4,agent-sim-1.0,2026-06-11
sim_u_00004729,fixed_rule,2026-06-11,8,8,agent-sim-1.0,2026-06-11
sim_u_00004730,fixed_rule,2026-06-11,8,11,agent-sim-1.0,2026-06-11
sim_u_00004731,fixed_rule,2026-06-11,28,10,agent-sim-1.0,2026-06-11
sim_u_00004732,fixed_rule,2026-06-11,11,2,agent-sim-1.0,2026-06-11
sim_u_00004733,fixed_rule,2026-06-11,16,5,agent-sim-1.0,2026-06-11
sim_u_00004734,fixed_rule,2026-06-11,10,2,agent-sim-1.0,2026-06-11
sim_u_00004735,fixed_rule,2026-06-11,27,16,agent-sim-1.0,2026-06-11
sim_u_00004736,fixed_rule,2026-06-11,23,5,agent-sim-1.0,2026-06-11
sim_u_00004737,fixed_rule,2026-06-11,13,4,agent-sim-1.0,2026-06-11
sim_u_00004738,fixed_rule,2026-06-11,9,4,agent-sim-1.0,2026-06-11
sim_u_00004739,fixed_rule,2026-06-11,16,10,agent-sim-1.0,2026-06-11
sim_u_00004740,fixed_rule,2026-06-11,12,10,agent-sim-1.0,2026-06-11
sim_u_00004741,fixed_rule,2026-06-11,13,3,agent-sim-1.0,2026-06-11
sim_u_00004742,fixed_rule,2026-06-11,26,16,agent-sim-1.0,2026-06-11
sim_u_00004743,fixed_rule,2026-06-11,9,2,agent-sim-1.0,2026-06-11
sim_u_00004744,fixed_rule,2026-06-11,27,7,agent-sim-1.0,2026-06-11
sim_u_00004745,fixed_rule,2026-06-11,13,5,agent-sim-1.0,2026-06-11
sim_u_00004746,fixed_rule,2026-06-11,13,12,agent-sim-1.0,2026-06-11
sim_u_00004747,fixed_rule,2026-06-11,22,9,agent-sim-1.0,2026-06-11
sim_u_00004748,fixed_rule,2026-06-11,24,10,agent-sim-1.0,2026-06-11
sim_u_00004749,fixed_rule,2026-06-11,9,16,agent-sim-1.0,2026-06-11
sim_u_00004750,fixed_rule,2026-06-11,20,13,agent-sim-1.0,2026-06-11
sim_u_00004751,fixed_rule,2026-06-11,7,9,agent-sim-1.0,2026-06-11
sim_u_00004752,fixed_rule,2026-06-11,15,8,agent-sim-1.0,2026-06-11
sim_u_00004753,fixed_rule,2026-06-11,23,4,agent-sim-1.0,2026-06-11
sim_u_00004754,fixed_rule,2026-06-11,17,3,agent-sim-1.0,2026-06-11
sim_u_00004755,fixed_rule,2026-06-11,25,2,agent-sim-1.0,2026-06-11
sim_u_00004756,fixed_rule,2026-06-11,20,6,agent-sim-1.0,2026-06-11
sim_u_00004757,fixed_rule,2026-06-11,15,16,agent-sim-1.0,2026-06-11
sim_u_00004758,fixed_rule,2026-06-11,8,10,agent-sim-1.0,2026-06-11
sim_u_00004759,fixed_rule,2026-06-11,18,4,agent-sim-1.0,2026-06-11
sim_u_00004760,fixed_rule,2026-06-11,13,5,agent-sim-1.0,2026-06-11
sim_u_00004761,fixed_rule,2026-06-11,10,5,agent-sim-1.0,2026-06-11
sim_u_00004762,fixed_rule,2026-06-11,7,5,agent-sim-1.0,2026-06-11
sim_u_00004763,fixed_rule,2026-06-11,24,2,agent-sim-1.0,2026-06-11
sim_u_00004764,fixed_rule,2026-06-11,25,7,agent-sim-1.0,2026-06-11
sim_u_00004765,fixed_rule,2026-06-11,15,4,agent-sim-1.0,2026-06-11
sim_u_00004766,fixed_rule,2026-06-11,18,4,agent-sim-1.0,2026-06-11
sim_u_00004767,fixed_rule,2026-06-11,8,13,agent-sim-1.0,2026-06-11
sim_u_00004768,fixed_rule,2026-06-11,26,5,agent-sim-1.0,2026-06-11
sim_u_00004769,fixed_rule,2026-06-11,17,13,agent-sim-1.0,2026-06-11
sim_u_00004770,fixed_rule,2026-06-11,18,2,agent-sim-1.0,2026-06-11
sim_u_00004771,fixed_rule,2026-06-11,18,14,agent-sim-1.0,2026-06-11
sim_u_00004772,fixed_rule,2026-06-11,17,15,agent-sim-1.0,2026-06-11
sim_u_00004773,fixed_rule,2026-06-11,22,16,agent-sim-1.0,2026-06-11
sim_u_00004774,fixed_rule,2026-06-11,15,10,agent-sim-1.0,2026-06-11
sim_u_00004775,fixed_rule,2026-06-11,17,7,agent-sim-1.0,2026-06-11
sim_u_00004776,fixed_rule,2026-06-11,16,2,agent-sim-1.0,2026-06-11
sim_u_00004777,fixed_rule,2026-06-11,8,13,agent-sim-1.0,2026-06-11
sim_u_00004778,fixed_rule,2026-06-11,12,12,agent-sim-1.0,2026-06-11
sim_u_00004779,fixed_rule,2026-06-11,9,2,agent-sim-1.0,2026-06-11
sim_u_00004780,fixed_rule,2026-06-11,21,9,agent-sim-1.0,2026-06-11
sim_u_00004781,fixed_rule,2026-06-11,23,14,agent-sim-1.0,2026-06-11
sim_u_00004782,fixed_rule,2026-06-11,25,14,agent-sim-1.0,2026-06-11
sim_u_00004783,fixed_rule,2026-06-11,28,7,agent-sim-1.0,2026-06-11
sim_u_00004784,fixed_rule,2026-06-11,21,14,agent-sim-1.0,2026-06-11
sim_u_00004785,fixed_rule,2026-06-11,23,3,agent-sim-1.0,2026-06-11
sim_u_00004786,fixed_rule,2026-06-11,16,6,agent-sim-1.0,2026-06-11
sim_u_00004787,fixed_rule,2026-06-11,21,3,agent-sim-1.0,2026-06-11
sim_u_00004788,fixed_rule,2026-06-11,16,3,agent-sim-1.0,2026-06-11
sim_u_00004789,fixed_rule,2026-06-11,19,14,agent-sim-1.0,2026-06-11
sim_u_00004790,fixed_rule,2026-06-11,23,4,agent-sim-1.0,2026-06-11
sim_u_00004791,fixed_rule,2026-06-11,22,13,agent-sim-1.0,2026-06-11
sim_u_00004792,fixed_rule,2026-06-11,9,16,agent-sim-1.0,2026-06-11
sim_u_00004793,fixed_rule,2026-06-11,12,9,agent-sim-1.0,2026-06-11
sim_u_00004794,fixed_rule,2026-06-11,27,16,agent-sim-1.0,2026-06-11
sim_u_00004795,fixed_rule,2026-06-11,28,12,agent-sim-1.0,2026-06-11
sim_u_00004796,fixed_rule,2026-06-11,18,15,agent-sim-1.0,2026-06-11
sim_u_00004797,fixed_rule,2026-06-11,11,6,agent-sim-1.0,2026-06-11
sim_u_00004798,fixed_rule,2026-06-11,26,15,agent-sim-1.0,2026-06-11
sim_u_00004799,fixed_rule,2026-06-11,15,2,agent-sim-1.0,2026-06-11
sim_u_00004800,fixed_rule,2026-06-11,23,12,agent-sim-1.0,2026-06-11
sim_u_00004801,fixed_rule,2026-06-11,9,6,agent-sim-1.0,2026-06-11
sim_u_00004802,fixed_rule,2026-06-11,14,16,agent-sim-1.0,2026-06-11
sim_u_00004803,fixed_rule,2026-06-11,14,12,agent-sim-1.0,2026-06-11
sim_u_00004804,fixed_rule,2026-06-11,21,11,agent-sim-1.0,2026-06-11
sim_u_00004805,fixed_rule,2026-06-11,11,9,agent-sim-1.0,2026-06-11
sim_u_00004806,fixed_rule,2026-06-11,27,9,agent-sim-1.0,2026-06-11
sim_u_00004807,fixed_rule,2026-06-11,27,8,agent-sim-1.0,2026-06-11
sim_u_00004808,fixed_rule,2026-06-11,27,6,agent-sim-1.0,2026-06-11
sim_u_00004809,fixed_rule,2026-06-11,22,2,agent-sim-1.0,2026-06-11
sim_u_00004810,fixed_rule,2026-06-11,23,5,agent-sim-1.0,2026-06-11
sim_u_00004811,fixed_rule,2026-06-11,11,12,agent-sim-1.0,2026-06-11
sim_u_00004812,fixed_rule,2026-06-11,21,6,agent-sim-1.0,2026-06-11
sim_u_00004813,fixed_rule,2026-06-11,16,12,agent-sim-1.0,2026-06-11
sim_u_00004814,fixed_rule,2026-06-11,8,5,agent-sim-1.0,2026-06-11
sim_u_00004815,fixed_rule,2026-06-11,26,16,agent-sim-1.0,2026-06-11
sim_u_00004816,fixed_rule,2026-06-11,16,12,agent-sim-1.0,2026-06-11
sim_u_00004817,fixed_rule,2026-06-11,17,15,agent-sim-1.0,2026-06-11
sim_u_00004818,fixed_rule,2026-06-11,8,12,agent-sim-1.0,2026-06-11
sim_u_00004819,fixed_rule,2026-06-11,19,15,agent-sim-1.0,2026-06-11
sim_u_00004820,fixed_rule,2026-06-11,11,7,agent-sim-1.0,2026-06-11
sim_u_00004821,fixed_rule,2026-06-11,28,6,agent-sim-1.0,2026-06-11
sim_u_00004822,fixed_rule,2026-06-11,20,7,agent-sim-1.0,2026-06-11
sim_u_00004823,fixed_rule,2026-06-11,25,12,agent-sim-1.0,2026-06-11
sim_u_00004824,fixed_rule,2026-06-11,23,12,agent-sim-1.0,2026-06-11
sim_u_00004825,fixed_rule,2026-06-11,15,13,agent-sim-1.0,2026-06-11
sim_u_00004826,fixed_rule,2026-06-11,24,4,agent-sim-1.0,2026-06-11
sim_u_00004827,fixed_rule,2026-06-11,27,9,agent-sim-1.0,2026-06-11
sim_u_00004828,fixed_rule,2026-06-11,25,16,agent-sim-1.0,2026-06-11
sim_u_00004829,fixed_rule,2026-06-11,19,9,agent-sim-1.0,2026-06-11
sim_u_00004830,fixed_rule,2026-06-11,9,3,agent-sim-1.0,2026-06-11
sim_u_00004831,fixed_rule,2026-06-11,8,7,agent-sim-1.0,2026-06-11
sim_u_00004832,fixed_rule,2026-06-11,23,10,agent-sim-1.0,2026-06-11
sim_u_00004833,fixed_rule,2026-06-11,9,4,agent-sim-1.0,2026-06-11
sim_u_00004834,fixed_rule,2026-06-11,26,7,agent-sim-1.0,2026-06-11
sim_u_00004835,fixed_rule,2026-06-11,27,3,agent-sim-1.0,2026-06-11
sim_u_00004836,fixed_rule,2026-06-11,8,5,agent-sim-1.0,2026-06-11
sim_u_00004837,fixed_rule,2026-06-11,18,14,agent-sim-1.0,2026-06-11
sim_u_00004838,fixed_rule,2026-06-11,16,8,agent-sim-1.0,2026-06-11
sim_u_00004839,fixed_rule,2026-06-11,21,12,agent-sim-1.0,2026-06-11
sim_u_00004840,fixed_rule,2026-06-11,20,6,agent-sim-1.0,2026-06-11
sim_u_00004841,fixed_rule,2026-06-11,8,9,agent-sim-1.0,2026-06-11
sim_u_00004842,fixed_rule,2026-06-11,12,11,agent-sim-1.0,2026-06-11
sim_u_00004843,fixed_rule,2026-06-11,16,13,agent-sim-1.0,2026-06-11
sim_u_00004844,fixed_rule,2026-06-11,22,2,agent-sim-1.0,2026-06-11
sim_u_00004845,fixed_rule,2026-06-11,27,2,agent-sim-1.0,2026-06-11
sim_u_00004846,fixed_rule,2026-06-11,10,14,agent-sim-1.0,2026-06-11
sim_u_00004847,fixed_rule,2026-06-11,20,6,agent-sim-1.0,2026-06-11
sim_u_00004848,fixed_rule,2026-06-11,24,13,agent-sim-1.0,2026-06-11
sim_u_00004849,fixed_rule,2026-06-11,24,15,agent-sim-1.0,2026-06-11
sim_u_00004850,fixed_rule,2026-06-11,22,3,agent-sim-1.0,2026-06-11
sim_u_00004851,fixed_rule,2026-06-11,9,8,agent-sim-1.0,2026-06-11
sim_u_00004852,fixed_rule,2026-06-11,24,16,agent-sim-1.0,2026-06-11
sim_u_00004853,fixed_rule,2026-06-11,17,16,agent-sim-1.0,2026-06-11
sim_u_00004854,fixed_rule,2026-06-11,17,2,agent-sim-1.0,2026-06-11
sim_u_00004855,fixed_rule,2026-06-11,19,8,agent-sim-1.0,2026-06-11
sim_u_00004856,fixed_rule,2026-06-11,8,12,agent-sim-1.0,2026-06-11
sim_u_00004857,fixed_rule,2026-06-11,15,4,agent-sim-1.0,2026-06-11
sim_u_00004858,fixed_rule,2026-06-11,16,8,agent-sim-1.0,2026-06-11
sim_u_00004859,fixed_rule,2026-06-11,22,13,agent-sim-1.0,2026-06-11
sim_u_00004860,fixed_rule,2026-06-11,14,12,agent-sim-1.0,2026-06-11
sim_u_00004861,fixed_rule,2026-06-11,25,7,agent-sim-1.0,2026-06-11
sim_u_00004862,fixed_rule,2026-06-11,26,2,agent-sim-1.0,2026-06-11
sim_u_00004863,fixed_rule,2026-06-11,17,3,agent-sim-1.0,2026-06-11
sim_u_00004864,fixed_rule,2026-06-11,11,2,agent-sim-1.0,2026-06-11
sim_u_00004865,fixed_rule,2026-06-11,11,8,agent-sim-1.0,2026-06-11
sim_u_00004866,fixed_rule,2026-06-11,15,4,agent-sim-1.0,2026-06-11
sim_u_00004867,fixed_rule,2026-06-11,28,10,agent-sim-1.0,2026-06-11
sim_u_00004868,fixed_rule,2026-06-11,14,14,agent-sim-1.0,2026-06-11
sim_u_00004869,fixed_rule,2026-06-11,9,8,agent-sim-1.0,2026-06-11
sim_u_00004870,fixed_rule,2026-06-11,16,11,agent-sim-1.0,2026-06-11
sim_u_00004871,fixed_rule,2026-06-11,11,11,agent-sim-1.0,2026-06-11
sim_u_00004872,fixed_rule,2026-06-11,10,11,agent-sim-1.0,2026-06-11
sim_u_00004873,fixed_rule,2026-06-11,13,2,agent-sim-1.0,2026-06-11
sim_u_00004874,fixed_rule,2026-06-11,28,4,agent-sim-1.0,2026-06-11
sim_u_00004875,fixed_rule,2026-06-11,20,3,agent-sim-1.0,2026-06-11
sim_u_00004876,fixed_rule,2026-06-11,19,4,agent-sim-1.0,2026-06-11
sim_u_00004877,fixed_rule,2026-06-11,18,16,agent-sim-1.0,2026-06-11
sim_u_00004878,fixed_rule,2026-06-11,25,12,agent-sim-1.0,2026-06-11
sim_u_00004879,fixed_rule,2026-06-11,12,13,agent-sim-1.0,2026-06-11
sim_u_00004880,fixed_rule,2026-06-11,8,10,agent-sim-1.0,2026-06-11
sim_u_00004881,fixed_rule,2026-06-11,20,7,agent-sim-1.0,2026-06-11
sim_u_00004882,fixed_rule,2026-06-11,11,4,agent-sim-1.0,2026-06-11
sim_u_00004883,fixed_rule,2026-06-11,28,7,agent-sim-1.0,2026-06-11
sim_u_00004884,fixed_rule,2026-06-11,13,8,agent-sim-1.0,2026-06-11
sim_u_00004885,fixed_rule,2026-06-11,22,13,agent-sim-1.0,2026-06-11
sim_u_00004886,fixed_rule,2026-06-11,20,6,agent-sim-1.0,2026-06-11
sim_u_00004887,fixed_rule,2026-06-11,10,9,agent-sim-1.0,2026-06-11
sim_u_00004888,fixed_rule,2026-06-11,19,2,agent-sim-1.0,2026-06-11
sim_u_00004889,fixed_rule,2026-06-11,20,11,agent-sim-1.0,2026-06-11
sim_u_00004890,fixed_rule,2026-06-11,9,8,agent-sim-1.0,2026-06-11
sim_u_00004891,fixed_rule,2026-06-11,10,12,agent-sim-1.0,2026-06-11
sim_u_00004892,fixed_rule,2026-06-11,19,14,agent-sim-1.0,2026-06-11
sim_u_00004893,fixed_rule,2026-06-11,7,14,agent-sim-1.0,2026-06-11
sim_u_00004894,fixed_rule,2026-06-11,14,11,agent-sim-1.0,2026-06-11
sim_u_00004895,fixed_rule,2026-06-11,15,9,agent-sim-1.0,2026-06-11
sim_u_00004896,fixed_rule,2026-06-11,25,13,agent-sim-1.0,2026-06-11
sim_u_00004897,fixed_rule,2026-06-11,15,3,agent-sim-1.0,2026-06-11
sim_u_00004898,fixed_rule,2026-06-11,7,8,agent-sim-1.0,2026-06-11
sim_u_00004899,fixed_rule,2026-06-11,17,12,agent-sim-1.0,2026-06-11
sim_u_00004900,fixed_rule,2026-06-11,27,6,agent-sim-1.0,2026-06-11
sim_u_00004901,fixed_rule,2026-06-11,16,2,agent-sim-1.0,2026-06-11
sim_u_00004902,fixed_rule,2026-06-11,19,11,agent-sim-1.0,2026-06-11
sim_u_00004903,fixed_rule,2026-06-11,26,15,agent-sim-1.0,2026-06-11
sim_u_00004904,fixed_rule,2026-06-11,19,11,agent-sim-1.0,2026-06-11
sim_u_00004905,fixed_rule,2026-06-11,15,5,agent-sim-1.0,2026-06-11
sim_u_00004906,fixed_rule,2026-06-11,19,9,agent-sim-1.0,2026-06-11
sim_u_00004907,fixed_rule,2026-06-11,12,12,agent-sim-1.0,2026-06-11
sim_u_00004908,fixed_rule,2026-06-11,23,13,agent-sim-1.0,2026-06-11
sim_u_00004909,fixed_rule,2026-06-11,15,7,agent-sim-1.0,2026-06-11
sim_u_00004910,fixed_rule,2026-06-11,17,8,agent-sim-1.0,2026-06-11
sim_u_00004911,fixed_rule,2026-06-11,13,8,agent-sim-1.0,2026-06-11
sim_u_00004912,fixed_rule,2026-06-11,27,6,agent-sim-1.0,2026-06-11
sim_u_00004913,fixed_rule,2026-06-11,13,9,agent-sim-1.0,2026-06-11
sim_u_00004914,fixed_rule,2026-06-11,19,15,agent-sim-1.0,2026-06-11
sim_u_00004915,fixed_rule,2026-06-11,15,16,agent-sim-1.0,2026-06-11
